path, href
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s18.html#work
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s18.html#work
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s18.html#work
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s30.html#damage
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s30.html#damage
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s30.html#damage
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s37.html#occupier
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s46.html#suitable_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s50.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s57.html#suitable_activity
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s50.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#public_unleased_land_permit
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s40.html#permitted_public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s8.html#public_unleased_land
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s24.html#sign
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s37.html#occupier
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s37.html#occupier
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PUBLIC UNLEASED LAND ACT 2013/index.html, s30.html#damage
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GAMBLING AND RACING CONTROL ACT 1999/index.html, s3.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s3.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s4.html#home
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s4.html#home
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s4.html#home
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s4.html#home
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIRST HOME OWNER GRANT ACT 2000/index.html, s4.html#home
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MACHINERY ACT 1949/index.html, s2a.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s3.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s7.html#prohibited_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s18b.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s18c.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s23a.html#imitation_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s24.html#unregulated_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s7.html#prohibited_firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s45.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s8.html#acquire
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FIREARMS ACT 1996/index.html, s6.html#firearm
